700959;16
700960;48
700961;4
700962;8
700963;2
700964;24
700965;24
700966;8
700967;8
700968;16
700969;4
700970;16
700971;8
700972;12
700973;8
700974;20
700975;12
700976;20
700977;12
700978;16
700979;6
700980;48
700981;4
700982;8
700983;12
700984;8
700985;4
700986;64
700987;8
700988;12
700989;4
700990;8
700991;4
700992;42
700993;2
700994;24
700995;16
700996;12
700997;4
700998;8
700999;4
701000;32
701001;16
701002;8
701003;4
701004;12
701005;16
701006;4
701007;4
701008;40
701009;2
701010;24
701011;2
701012;36
701013;8
701014;8
701015;8
701016;16
701017;8
701018;16
701019;24
701020;12
701021;4
701022;16
701023;2
701024;24
701025;24
701026;8
701027;4
701028;24
701029;16
701030;16
701031;8
701032;8
701033;2
701034;16
701035;4
701036;12
701037;6
701038;16
701039;4
701040;80
701041;8
701042;4
701043;24
701044;6
701045;8
701046;48
701047;2
701048;8
701049;4
701050;24
701051;4
701052;48
701053;4
701054;8
701055;24
701056;16
701057;4
701058;16
701059;4
701060;12
701061;4
701062;12
701063;16
701064;96
701065;8
701066;8
701067;4
701068;6
701069;4
701070;16
701071;4
701072;20
701073;12
701074;12
701075;12
701076;24
701077;8
701078;8
701079;4
701080;32
701081;4
701082;16
701083;4
701084;12
701085;32
701086;8
701087;4
701088;48
701089;2
701090;16
701091;6
701092;30
701093;4
701094;8
701095;8
701096;32
701097;16
701098;4
701099;8
701100;108
701101;4
701102;8
701103;8
701104;20
701105;4
701106;16
701107;4
701108;6
701109;16
701110;8
701111;4
701112;32
701113;8
701114;12
701115;16
701116;24
701117;2
701118;24
701119;4
701120;56
701121;8
701122;4
701123;4
701124;12
701125;16
701126;4
701127;24
701128;8
701129;8
701130;16
701131;4
701132;12
701133;8
701134;16
701135;4
701136;50
701137;4
701138;8
701139;4
701140;24
701141;12
701142;32
701143;4
701144;8
701145;12
701146;8
701147;2
701148;48
701149;4
701150;24
701151;8
701152;12
701153;4
701154;12
701155;32
701156;12
701157;8
701158;16
701159;2
701160;32
701161;4
701162;32
701163;8
701164;6
701165;16
701166;16
701167;4
701168;20
701169;16
701170;8
701171;4
701172;18
701173;4
701174;4
701175;12
701176;32
701177;2
701178;16
701179;2
701180;12
701181;18
701182;16
701183;4
701184;72
701185;4
701186;4
701187;8
701188;12
701189;4
701190;96
701191;4
701192;8
701193;8
701194;16
701195;24
701196;24
701197;8
701198;8
701199;12
701200;30
701201;8
701202;8
701203;4
701204;24
701205;8
701206;8
701207;4
701208;24
701209;2
701210;8
701211;8
701212;6
701213;4
701214;16
701215;8
701216;24
701217;20
701218;8
701219;2
701220;96
701221;2
701222;8
701223;8
701224;32
701225;12
701226;24
701227;2
701228;12
701229;4
701230;8
701231;4
701232;40
701233;16
701234;4
701235;12
701236;6
701237;4
701238;16
701239;12
701240;32
701241;4
701242;4
701243;8
701244;48
701245;4
701246;16
701247;8
701248;14
701249;4
701250;80
701251;4
701252;12
701253;12
701254;8
701255;8
701256;32
701257;2
701258;4
701259;8
701260;24
701261;8
701262;12
701263;4
701264;20
701265;8
701266;8
701267;16
701268;12
701269;4
701270;16
701271;16
701272;32
701273;4
701274;32
701275;6
701276;12
701277;4
701278;16
701279;2
701280;72
701281;4
701282;8
701283;16
701284;12
701285;8
701286;8
701287;8
701288;24
701289;12
701290;16
701291;2
701292;12
701293;4
701294;16
701295;16
701296;20
701297;4
701298;56
701299;2
701300;18
701301;8
701302;8
701303;4
701304;16
701305;16
701306;8
701307;12
701308;6
701309;8
701310;32
701311;8
701312;16
701313;8
701314;4
701315;4
701316;108
701317;4
701318;8
701319;8
701320;32
701321;4
701322;16
701323;4
701324;12
701325;24
701326;4
701327;8
701328;40
701329;2
701330;32
701331;4
701332;6
701333;4
701334;24
701335;16
701336;16
701337;24
701338;16
701339;4
701340;24
701341;2
701342;8
701343;12
701344;48
701345;4
701346;16
701347;4
701348;12
701349;16
701350;36
701351;4
701352;64
701353;4
701354;4
701355;8
701356;12
701357;2
701358;16
701359;2
701360;40
701361;6
701362;16
701363;4
701364;24
701365;16
701366;8
701367;8
701368;8
701369;4
701370;24
701371;4
701372;24
701373;8
701374;8
701375;16
701376;56
701377;2
701378;8
701379;20
701380;12
701381;4
701382;16
701383;2
701384;16
701385;32
701386;24
701387;4
701388;18
701389;8
701390;8
701391;8
701392;20
701393;8
701394;24
701395;8
701396;6
701397;6
701398;4
701399;2
701400;96
701401;2
701402;16
701403;12
701404;24
701405;4
701406;32
701407;8
701408;24
701409;16
701410;8
701411;4
701412;12
701413;2
701414;8
701415;48
701416;16
701417;2
701418;8
701419;2
701420;24
701421;16
701422;4
701423;12
701424;30
701425;6
701426;8
701427;8
701428;48
701429;4
701430;32
701431;4
701432;8
701433;16
701434;8
701435;16
701436;12
701437;16
701438;4
701439;8
701440;44
701441;8
701442;48
701443;2
701444;6
701445;16
701446;8
701447;2
701448;32
701449;4
701450;12
701451;12
701452;12
701453;2
701454;48
701455;8
701456;20
701457;8
701458;4
701459;8
701460;60
701461;4
701462;4
701463;8
701464;8
701465;8
701466;8
701467;4
701468;12
701469;12
701470;32
701471;4
701472;24
701473;2
701474;4
701475;24
701476;12
701477;8
701478;12
701479;2
701480;64
701481;16
701482;4
701483;4
701484;36
701485;4
701486;8
701487;8
701488;20
701489;2
701490;32
701491;4
701492;24
701493;8
701494;4
701495;8
701496;24
701497;2
701498;16
701499;16
701500;48
701501;4
701502;16
701503;4
701504;28
701505;48
701506;8
701507;2
701508;24
701509;2
701510;32
701511;4
701512;16
701513;4
701514;32
701515;8
701516;12
701517;8
701518;8
701519;12
701520;80
701521;4
701522;16
701523;12
701524;12
701525;12
701526;16
701527;2
701528;8
701529;8
701530;24
701531;2
701532;36
701533;12
701534;4
701535;8
701536;24
701537;4
701538;8
701539;8
701540;24
701541;12
701542;4
701543;4
701544;16
701545;16
701546;16
701547;16
701548;12
701549;2
701550;36
701551;8
701552;20
701553;4
701554;8
701555;8
701556;48
701557;8
701558;24
701559;6
701560;16
701561;16
701562;8
701563;4
701564;6
701565;8
701566;4
701567;4
701568;128
701569;16
701570;8
701571;8
701572;6
701573;4
701574;8
701575;24
701576;8
701577;12
701578;4
701579;2
701580;48
701581;2
701582;12
701583;4
701584;20
701585;4
701586;12
701587;4
701588;12
701589;8
701590;16
701591;4
701592;64
701593;2
701594;16
701595;16
701596;12
701597;8
701598;8
701599;8
701600;36
701601;8
701602;8
701603;8
701604;18
701605;4
701606;4
701607;8
701608;8
701609;2
701610;64
701611;2
701612;6
701613;24
701614;8
701615;8
701616;40
701617;8
701618;4
701619;8
701620;12
701621;2
701622;40
701623;8
701624;64
701625;16
701626;8
701627;2
701628;24
701629;2
701630;8
701631;36
701632;28
701633;8
701634;16
701635;8
701636;24
701637;4
701638;16
701639;4
701640;48
701641;8
701642;8
701643;4
701644;6
701645;8
701646;16
701647;4
701648;10
701649;16
701650;12
701651;4
701652;24
701653;2
701654;8
701655;16
701656;16
701657;8
701658;24
701659;4
701660;12
701661;8
701662;8
701663;4
701664;24
701665;4
701666;8
701667;12
701668;24
701669;2
701670;32
701671;2
701672;16
701673;8
701674;16
701675;24
701676;48
701677;4
701678;8
701679;12
701680;60
701681;2
701682;16
701683;4
701684;24
701685;24
701686;4
701687;8
701688;48
701689;4
701690;16
701691;8
701692;18
701693;4
701694;24
701695;4
701696;18
701697;8
701698;8
701699;2
701700;36
701701;16
701702;4
701703;10
701704;16
701705;8
701706;16
701707;4
701708;24
701709;8
701710;16
701711;2
701712;60
701713;4
701714;16
701715;32
701716;12
701717;4
701718;8
701719;2
701720;32
701721;6
701722;8
701723;4
701724;12
701725;6
701726;8
701727;16
701728;12
701729;6
701730;64
701731;2
701732;6
701733;4
701734;16
701735;8
701736;32
701737;4
701738;4
701739;12
701740;24
701741;2
701742;32
701743;8
701744;20
701745;16
701746;16
701747;4
701748;36
701749;4
701750;32
701751;4
701752;8
701753;8
701754;8
701755;4
701756;24
701757;32
701758;8
701759;4
701760;112
701761;2
701762;4
701763;4
701764;24
701765;16
701766;24
701767;8
701768;8
701769;4
701770;8
701771;8
701772;12
701773;4
701774;4
701775;18
701776;20
701777;4
701778;64
701779;8
701780;12
701781;8
701782;4
701783;2
701784;72
701785;8
701786;8
701787;8
701788;6
701789;4
701790;32
701791;2
701792;48
701793;6
701794;8
701795;8
701796;24
701797;4
701798;4
701799;16
701800;72
701801;4
701802;24
701803;8
701804;12
701805;32
701806;8
701807;4
701808;20
701809;4
701810;8
701811;32
701812;6
701813;8
701814;8
701815;4
701816;16
701817;4
701818;8
701819;2
701820;72
701821;4
701822;32
701823;4
701824;16
701825;12
701826;16
701827;6
701828;12
701829;12
701830;8
701831;4
701832;16
701833;4
701834;8
701835;16
701836;12
701837;2
701838;32
701839;4
701840;40
701841;16
701842;8
701843;4
701844;48
701845;16
701846;8
701847;6
701848;32
701849;4
701850;24
701851;8
701852;6
701853;8
701854;8
701855;16
701856;36
701857;6
701858;8
701859;8
701860;24
701861;4
701862;32
701863;2
701864;16
701865;20
701866;16
701867;4
701868;24
701869;4
701870;16
701871;8
701872;10
701873;4
701874;12
701875;10
701876;18
701877;8
701878;8
701879;16
701880;32
701881;2
701882;4
701883;24
701884;12
701885;8
701886;8
701887;4
701888;28
701889;8
701890;32
701891;4
701892;48
701893;4
701894;4
701895;16
701896;32
701897;4
701898;32
701899;4
701900;18
701901;12
701902;8
701903;2
701904;40
701905;4
701906;8
701907;4
701908;12
701909;4
701910;48
701911;8
701912;8
701913;8
701914;8
701915;8
701916;24
701917;4
701918;16
701919;8
701920;48
701921;6
701922;16
701923;4
701924;6
701925;36
701926;4
701927;8
701928;24
701929;4
701930;16
701931;8
701932;48
701933;4
701934;8
701935;8
701936;20
701937;12
701938;8
701939;8
701940;24
701941;4
701942;4
701943;16
701944;8
701945;16
701946;40
701947;8
701948;12
701949;4
701950;24
701951;2
701952;40
701953;4
701954;8
701955;24
701956;12
701957;2
701958;8
701959;4
701960;64
701961;16
701962;4
701963;2
701964;72
701965;8
701966;4
701967;8
701968;20
701969;2
701970;16
701971;4
701972;6
701973;8
701974;48
701975;12
701976;32
701977;4
701978;4
701979;4
701980;12
701981;12
701982;24
701983;6
701984;12
701985;16
701986;8
701987;8
701988;48
701989;4
701990;8
701991;6
701992;16
701993;4
701994;16
701995;16
701996;6
701997;8
701998;16
701999;4
702000;160
702001;4
702002;16
702003;8
702004;12
702005;4
702006;16
702007;2
702008;8
702009;24
702010;8
702011;2
702012;24
702013;4
702014;8
702015;16
702016;28
702017;2
702018;24
702019;4
702020;24
702021;4
702022;4
702023;6
702024;16
702025;6
702026;24
702027;18
702028;12
702029;8
702030;32
702031;8
702032;40
702033;8
702034;8
702035;4
702036;18
702037;4
702038;16
702039;16
702040;16
702041;8
702042;24
702043;4
702044;12
702045;12
702046;4
702047;4
702048;48
702049;8
702050;24
702051;16
702052;24
702053;4
702054;16
702055;4
702056;16
702057;8
702058;8
702059;4
702060;24
702061;8
702062;4
702063;6
702064;20
702065;16
702066;16
702067;2
702068;12
702069;16
702070;8
702071;4
702072;72
702073;4
702074;4
702075;48
702076;6
702077;2
702078;16
702079;4
702080;32
702081;8
702082;4
702083;4
702084;24
702085;4
702086;32
702087;4
702088;32
702089;4
702090;48
702091;8
702092;6
702093;16
702094;4
702095;4
702096;20
702097;8
702098;8
702099;12
702100;72
702101;2
702102;8
702103;4
702104;32
702105;8
702106;4
702107;8
702108;60
702109;4
702110;16
702111;8
702112;24
702113;2
702114;32
702115;4
702116;12
702117;24
702118;4
702119;16
702120;32
702121;16
702122;4
702123;8
702124;12
702125;16
702126;24
702127;2
702128;20
702129;4
702130;32
702131;2
702132;12
702133;4
702134;16
702135;32
702136;8
702137;2
702138;8
702139;2
702140;12
702141;8
702142;8
702143;4
702144;84
702145;12
702146;8
702147;8
702148;12
702149;8
702150;48
702151;8
702152;32
702153;6
702154;4
702155;8
702156;48
702157;4
702158;4
702159;8
702160;40
702161;4
702162;16
702163;12
702164;12
702165;8
702166;8
702167;4
702168;32
702169;4
702170;24
702171;12
702172;6
702173;2
702174;16
702175;6
702176;12
702177;16
702178;8
702179;2
702180;72
702181;4
702182;16
702183;16
702184;16
702185;16
702186;16
702187;4
702188;12
702189;10
702190;32
702191;4
702192;20
702193;2
702194;4
702195;24
702196;12
702197;4
702198;24
702199;2
702200;24
702201;4
702202;16
702203;2
702204;24
702205;8
702206;8
702207;24
702208;36
702209;4
702210;32
702211;2
702212;24
702213;8
702214;8
702215;4
702216;32
702217;4
702218;16
702219;24
702220;12
702221;8
702222;8
702223;4
702224;10
702225;18
702226;8
702227;8
702228;24
702229;4
702230;8
702231;8
702232;16
702233;8
702234;24
702235;12
702236;24
702237;8
702238;8
702239;2
702240;192
702241;4
702242;4
702243;16
702244;9
702245;4
702246;8
702247;8
702248;16
702249;4
702250;24
702251;4
702252;18
702253;8
702254;16
702255;8
702256;10
702257;2
702258;8
702259;8
702260;48
702261;24
702262;16
702263;4
702264;32
702265;4
702266;4
702267;4
702268;18
702269;2
702270;72
702271;4
702272;14
702273;16
702274;16
702275;12
702276;24
702277;4
702278;8
702279;6
702280;32
702281;2
702282;32
702283;2
702284;18
702285;8
702286;8
702287;8
702288;30
702289;8
702290;8
702291;8
702292;6
702293;8
702294;16
702295;12
702296;16
702297;24
702298;8
702299;8
702300;36
702301;4
702302;4
702303;16
702304;24
702305;16
702306;24
702307;4
702308;12
702309;4
702310;32
702311;2
702312;32
702313;2
702314;4
702315;12
702316;12
702317;12
702318;8
702319;4
702320;20
702321;16
702322;8
702323;2
702324;48
702325;12
702326;8
702327;8
702328;32
702329;2
702330;32
702331;4
702332;12
702333;12
702334;8
702335;8
702336;64
702337;2
702338;32
702339;8
702340;12
702341;2
702342;12
702343;4
702344;8
702345;16
702346;8
702347;2
702348;24
702349;2
702350;24
702351;40
702352;20
702353;2
702354;32
702355;8
702356;12
702357;8
702358;4
702359;8
702360;48
702361;8
702362;8
702363;4
702364;18
702365;4
702366;24
702367;8
702368;24
702369;6
702370;8
702371;8
702372;48
702373;8
702374;8
702375;16
702376;8
702377;8
702378;16
702379;2
702380;48
702381;8
702382;8
702383;4
702384;20
702385;4
702386;8
702387;12
702388;12
702389;8
702390;32
702391;2
702392;16
702393;4
702394;16
702395;8
702396;36
702397;4
702398;8
702399;8
702400;42
702401;4
702402;16
702403;8
702404;6
702405;48
702406;16
702407;2
702408;64
702409;8
702410;8
702411;8
702412;12
702413;2
702414;12
702415;24
702416;40
702417;4
702418;8
702419;4
702420;48
702421;4
702422;16
702423;12
702424;8
702425;6
702426;8
702427;4
702428;12
702429;32
702430;16
702431;2
702432;60
702433;2
702434;4
702435;8
702436;12
702437;4
702438;32
702439;2
702440;32
702441;6
702442;8
702443;8
702444;12
702445;8
702446;4
702447;4
702448;20
702449;8
702450;72
702451;2
702452;12
702453;8
702454;8
702455;16
702456;16
702457;8
702458;4
702459;8
702460;48
702461;4
702462;24
702463;4
702464;48
702465;8
702466;8
702467;4
702468;72
702469;2
702470;16
702471;16
702472;16
702473;4
702474;32
702475;6
702476;12
702477;12
702478;8
702479;4
702480;40
702481;4
702482;16
702483;4
702484;6
702485;8
702486;16
702487;4
702488;8
702489;8
702490;8
702491;12
702492;24
702493;4
702494;16
702495;24
702496;24
702497;2
702498;16
702499;4
702500;30
702501;4
702502;8
702503;2
702504;48
702505;8
702506;24
702507;8
702508;12
702509;4
702510;16
702511;2
702512;30
702513;36
702514;4
702515;16
702516;12
702517;2
702518;4
702519;8
702520;64
702521;4
702522;24
702523;2
702524;6
702525;48
702526;12
702527;4
702528;28
702529;2
702530;16
702531;6
702532;6
702533;6
702534;32
702535;16
702536;16
702537;16
702538;4
702539;2
702540;48
702541;4
702542;8
702543;4
702544;20
702545;8
702546;16
702547;4
702548;24
702549;12
702550;12
702551;2
702552;32
702553;8
702554;8
702555;16
702556;24
702557;2
702558;24
702559;16
702560;24
702561;4
702562;24
702563;8
702564;24
702565;8
702566;8
702567;8
702568;16
702569;8
702570;32
702571;4
702572;24
702573;4
702574;4
702575;12
702576;120
702577;4
702578;4
702579;4
702580;12
702581;8
702582;16
702583;8
702584;16
702585;24
702586;4
702587;2
702588;12
702589;2
702590;16
702591;4
702592;32
702593;8
702594;20
702595;8
702596;6
702597;8
702598;16
702599;2
702600;48
702601;4
702602;4
702603;24
702604;24
702605;4
702606;8
702607;2
702608;10
702609;4
702610;16
702611;12
702612;36
702613;2
702614;16
702615;16
702616;16
702617;4
702618;16
702619;4
702620;36
702621;16
702622;4
702623;2
702624;48
702625;32
702626;8
702627;16
702628;12
702629;4
702630;48
702631;4
702632;16
702633;4
702634;8
702635;4
702636;24
702637;4
702638;8
702639;24
702640;20
702641;4
702642;16
702643;4
702644;12
702645;16
702646;16
702647;6
702648;32
702649;4
702650;48
702651;4
702652;6
702653;4
702654;8
702655;8
702656;14
702657;12
702658;24
702659;4
702660;72
702661;4
702662;8
702663;16
702664;8
702665;4
702666;24
702667;8
702668;12
702669;16
702670;16
702671;2
702672;20
702673;8
702674;16
702675;30
702676;12
702677;8
702678;24
702679;2
702680;32
702681;8
702682;4
702683;2
702684;36
702685;8
702686;4
702687;8
702688;24
702689;8
702690;32
702691;8
702692;6
702693;12
702694;4
702695;16
702696;64
702697;4
702698;8
702699;16
702700;18
702701;2
702702;96
702703;4
702704;20
702705;16
702706;8
702707;2
702708;24
702709;6
702710;8
702711;6
702712;16
702713;8
702714;8
702715;16
702716;12
702717;4
702718;4
702719;4
702720;108
702721;2
702722;4
702723;16
702724;12
702725;6
702726;16
702727;4
702728;32
702729;16
702730;16
702731;2
702732;24
702733;2
702734;8
702735;16
702736;20
702737;4
702738;12
702739;4
702740;24
702741;16
702742;8
702743;2
702744;64
702745;4
702746;16
702747;12
702748;6
702749;8
702750;32
702751;4
702752;12
702753;8
702754;16
702755;4
702756;42
702757;8
702758;24
702759;8
702760;16
702761;4
702762;8
702763;8
702764;6
702765;48
702766;4
702767;4
702768;50
702769;4
702770;16
702771;8
702772;24
702773;2
702774;12
702775;6
702776;16
702777;4
702778;8
702779;8
702780;96
702781;8
702782;4
702783;8
702784;28
702785;4
702786;32
702787;2
702788;12
702789;8
702790;16
702791;8
702792;48
702793;8
702794;4
702795;8
702796;6
702797;4
702798;8
702799;4
